BNBBUSD,BNBBTC,BNBETH,BTCBUSD,DOGEBUSD,DOGEBTC,ETHBUSD,ETHBTC
435.20000000,0.00901100,0.12430000,48311.28000000,0.24590000,0.00000509,3499.28000000,0.07243000
435.40000000,0.00900500,0.12360000,48338.46000000,0.24530000,0.00000507,3522.75000000,0.07287400
434.00000000,0.00900200,0.12340000,48206.36000000,0.24530000,0.00000508,3515.11000000,0.07291100
434.90000000,0.00900900,0.12340000,48269.22000000,0.24520000,0.00000507,3520.84000000,0.07294200
433.20000000,0.00901100,0.12330000,48072.33000000,0.24480000,0.00000509,3510.43000000,0.07302700
433.10000000,0.00899700,0.12310000,48144.78000000,0.24520000,0.00000510,3520.42000000,0.07312000
434.10000000,0.00900700,0.12290000,48205.01000000,0.24550000,0.00000509,3529.45000000,0.07322600
430.50000000,0.00893300,0.12170000,48208.81000000,0.24580000,0.00000509,3536.57000000,0.07335300
430.20000000,0.00896600,0.12160000,48002.63000000,0.24570000,0.00000512,3540.90000000,0.07377100
429.50000000,0.00895400,0.12150000,47968.67000000,0.24520000,0.00000511,3537.01000000,0.07374200
430.20000000,0.00896300,0.12150000,47992.66000000,0.24540000,0.00000511,3539.12000000,0.07374000
430.60000000,0.00897100,0.12170000,47982.63000000,0.24560000,0.00000511,3539.53000000,0.07377200
430.50000000,0.00895900,0.12150000,48052.30000000,0.24630000,0.00000512,3542.08000000,0.07371300
430.00000000,0.00895400,0.12160000,48028.74000000,0.24670000,0.00000513,3535.73000000,0.07362000
429.40000000,0.00893100,0.12170000,48086.05000000,0.24620000,0.00000512,3531.55000000,0.07343800
430.30000000,0.00893500,0.12150000,48163.71000000,0.24630000,0.00000511,3539.11000000,0.07348600
429.80000000,0.00893700,0.12140000,48097.83000000,0.24660000,0.00000513,3535.90000000,0.07352000
429.90000000,0.00894300,0.12080000,48071.96000000,0.24670000,0.00000513,3559.24000000,0.07404500
429.10000000,0.00893400,0.12070000,48028.48000000,0.24620000,0.00000512,3553.60000000,0.07398900
428.30000000,0.00891200,0.12030000,48065.64000000,0.24610000,0.00000512,3563.50000000,0.07413000
426.90000000,0.00890500,0.12010000,47935.97000000,0.24500000,0.00000512,3555.65000000,0.07418100
428.40000000,0.00891800,0.12030000,48031.40000000,0.24530000,0.00000510,3557.81000000,0.07407800
430.20000000,0.00892800,0.12040000,48189.17000000,0.24560000,0.00000510,3571.21000000,0.07411500
429.40000000,0.00890500,0.12060000,48216.66000000,0.24600000,0.00000510,3560.00000000,0.07385100
430.00000000,0.00892600,0.12070000,48180.70000000,0.24690000,0.00000513,3563.66000000,0.07396300
429.20000000,0.00892000,0.12050000,48106.87000000,0.24610000,0.00000512,3559.74000000,0.07402200
428.80000000,0.00892700,0.12020000,48038.87000000,0.24650000,0.00000513,3566.55000000,0.07425100
429.60000000,0.00892500,0.11970000,48124.44000000,0.24790000,0.00000515,3587.89000000,0.07454400
430.50000000,0.00891600,0.11980000,48288.00000000,0.24730000,0.00000513,3594.86000000,0.07443300
431.00000000,0.00890400,0.11990000,48393.98000000,0.24750000,0.00000512,3594.62000000,0.07427600
430.20000000,0.00892400,0.12020000,48190.80000000,0.24710000,0.00000512,3580.93000000,0.07430700
429.20000000,0.00892300,0.11990000,48075.00000000,0.24660000,0.00000513,3578.61000000,0.07443700
431.20000000,0.00896000,0.11930000,48142.80000000,0.24730000,0.00000514,3615.08000000,0.07509200
433.00000000,0.00898600,0.12000000,48188.52000000,0.24680000,0.00000513,3610.00000000,0.07492100
430.40000000,0.00896100,0.11950000,48030.84000000,0.24590000,0.00000512,3601.28000000,0.07497800
428.20000000,0.00894100,0.11930000,47905.63000000,0.24520000,0.00000513,3591.55000000,0.07497400
427.10000000,0.00891200,0.11910000,47914.36000000,0.24500000,0.00000511,3582.64000000,0.07476900
429.60000000,0.00893700,0.11910000,48082.41000000,0.24550000,0.00000511,3606.57000000,0.07500000
429.50000000,0.00894700,0.11950000,47996.52000000,0.24530000,0.00000512,3596.68000000,0.07493800
427.90000000,0.00892600,0.11930000,47944.45000000,0.24480000,0.00000510,3586.65000000,0.07480800
428.10000000,0.00892400,0.11930000,47987.18000000,0.24530000,0.00000512,3592.44000000,0.07486000
429.50000000,0.00893300,0.11920000,48082.12000000,0.24550000,0.00000511,3602.26000000,0.07491100
429.10000000,0.00893900,0.11940000,47993.65000000,0.24500000,0.00000511,3593.49000000,0.07487500
427.80000000,0.00893700,0.11930000,47871.25000000,0.24310000,0.00000507,3586.15000000,0.07489600
428.10000000,0.00893000,0.11940000,47934.30000000,0.24370000,0.00000509,3585.79000000,0.07480800
427.00000000,0.00893600,0.11950000,47783.35000000,0.24410000,0.00000511,3576.62000000,0.07484800
423.00000000,0.00891600,0.11960000,47444.11000000,0.24190000,0.00000510,3538.16000000,0.07456900
424.20000000,0.00892100,0.11970000,47541.34000000,0.24260000,0.00000511,3541.00000000,0.07447900
424.60000000,0.00891500,0.11970000,47625.34000000,0.24230000,0.00000509,3544.21000000,0.07440900
428.00000000,0.00891500,0.11890000,48005.68000000,0.24380000,0.00000507,3599.16000000,0.07498600
431.80000000,0.00895000,0.11790000,48227.41000000,0.24520000,0.00000508,3661.89000000,0.07593700
431.80000000,0.00892900,0.11790000,48370.43000000,0.24540000,0.00000507,3663.10000000,0.07574200
432.40000000,0.00895300,0.11840000,48300.66000000,0.24640000,0.00000510,3651.58000000,0.07559800
432.40000000,0.00895700,0.11860000,48275.42000000,0.24550000,0.00000508,3647.93000000,0.07555500
433.10000000,0.00895300,0.11840000,48380.00000000,0.24630000,0.00000509,3658.86000000,0.07562700
432.30000000,0.00894100,0.11870000,48348.44000000,0.24540000,0.00000507,3640.85000000,0.07531100
431.70000000,0.00894300,0.11900000,48274.65000000,0.24550000,0.00000509,3630.48000000,0.07521200
431.40000000,0.00893400,0.11880000,48295.65000000,0.24540000,0.00000507,3634.80000000,0.07526300
432.40000000,0.00894000,0.11870000,48387.14000000,0.24540000,0.00000508,3643.24000000,0.07529100
432.30000000,0.00892600,0.11880000,48427.56000000,0.24590000,0.00000507,3640.24000000,0.07517100
432.00000000,0.00893300,0.11900000,48378.84000000,0.24600000,0.00000508,3633.14000000,0.07511100
431.70000000,0.00891400,0.11870000,48424.85000000,0.24580000,0.00000507,3636.92000000,0.07511400
430.00000000,0.00888700,0.11850000,48380.26000000,0.24640000,0.00000509,3630.88000000,0.07505500
429.70000000,0.00888000,0.11820000,48400.61000000,0.24620000,0.00000508,3633.36000000,0.07506700
430.00000000,0.00889100,0.11830000,48358.93000000,0.24620000,0.00000509,3635.17000000,0.07516600
430.10000000,0.00890300,0.11860000,48313.62000000,0.24560000,0.00000509,3623.41000000,0.07499300
426.60000000,0.00887000,0.11830000,48110.73000000,0.24440000,0.00000508,3604.00000000,0.07491600
427.70000000,0.00888400,0.11810000,48149.99000000,0.24470000,0.00000508,3620.99000000,0.07520000
427.40000000,0.00888300,0.11770000,48103.27000000,0.24410000,0.00000508,3627.63000000,0.07542000
428.60000000,0.00890500,0.11840000,48140.48000000,0.24470000,0.00000508,3620.98000000,0.07521500
428.90000000,0.00889400,0.11820000,48243.16000000,0.24480000,0.00000508,3629.14000000,0.07523300
428.90000000,0.00890600,0.11820000,48157.02000000,0.24470000,0.00000508,3625.85000000,0.07529100
426.50000000,0.00890100,0.11810000,47925.30000000,0.24380000,0.00000509,3610.90000000,0.07535800
426.60000000,0.00889400,0.11820000,47962.30000000,0.24360000,0.00000508,3611.75000000,0.07529600
424.50000000,0.00888400,0.11840000,47800.01000000,0.24290000,0.00000507,3587.84000000,0.07505500
425.30000000,0.00888200,0.11820000,47891.51000000,0.24340000,0.00000508,3597.40000000,0.07512600
424.60000000,0.00887800,0.11820000,47833.14000000,0.24330000,0.00000509,3594.96000000,0.07516300
425.80000000,0.00888500,0.11820000,47912.24000000,0.24410000,0.00000509,3602.54000000,0.07520000
427.50000000,0.00889900,0.11800000,48045.99000000,0.24430000,0.00000509,3625.77000000,0.07547200
426.90000000,0.00890000,0.11800000,47964.54000000,0.24420000,0.00000509,3620.63000000,0.07549300
426.60000000,0.00890400,0.11800000,47910.00000000,0.24360000,0.00000509,3620.57000000,0.07557600
426.10000000,0.00890100,0.11790000,47869.02000000,0.24280000,0.00000507,3610.83000000,0.07544100
427.50000000,0.00893000,0.11830000,47889.67000000,0.24360000,0.00000509,3614.68000000,0.07548400
432.40000000,0.00897800,0.11900000,48167.57000000,0.24490000,0.00000508,3637.57000000,0.07552900
430.00000000,0.00894700,0.11850000,48045.93000000,0.24430000,0.00000508,3629.13000000,0.07554000
429.90000000,0.00895900,0.11840000,47980.28000000,0.24390000,0.00000508,3632.70000000,0.07572000
431.00000000,0.00897900,0.11860000,48001.22000000,0.24370000,0.00000508,3631.38000000,0.07565000
427.30000000,0.00895600,0.11890000,47692.92000000,0.24170000,0.00000506,3593.44000000,0.07534300
423.70000000,0.00892900,0.11890000,47464.85000000,0.23980000,0.00000505,3560.22000000,0.07500800
423.40000000,0.00892700,0.11910000,47433.67000000,0.23860000,0.00000502,3555.51000000,0.07496400
422.80000000,0.00888500,0.11850000,47578.63000000,0.23890000,0.00000502,3569.17000000,0.07502800
423.40000000,0.00888400,0.11820000,47669.08000000,0.23960000,0.00000503,3580.79000000,0.07513100
422.90000000,0.00888600,0.11820000,47599.78000000,0.23910000,0.00000502,3577.43000000,0.07515900
423.50000000,0.00888400,0.11810000,47658.74000000,0.23950000,0.00000502,3586.37000000,0.07524500
427.10000000,0.00887900,0.11790000,48102.83000000,0.24150000,0.00000502,3625.15000000,0.07536000
425.60000000,0.00888000,0.11780000,47925.94000000,0.24070000,0.00000502,3610.00000000,0.07531800
425.90000000,0.00886500,0.11770000,48035.31000000,0.24100000,0.00000501,3619.36000000,0.07535000
426.90000000,0.00887500,0.11790000,48095.00000000,0.24110000,0.00000502,3617.99000000,0.07522200
425.70000000,0.00887700,0.11800000,47972.04000000,0.24150000,0.00000504,3611.35000000,0.07527600
426.40000000,0.00887600,0.11800000,48055.24000000,0.24130000,0.00000502,3615.39000000,0.07523500
426.50000000,0.00888800,0.11840000,47970.27000000,0.24070000,0.00000503,3602.98000000,0.07511600
428.50000000,0.00892800,0.11860000,47990.08000000,0.24170000,0.00000504,3611.67000000,0.07526700
427.10000000,0.00892100,0.11860000,47882.25000000,0.24170000,0.00000504,3600.66000000,0.07519900
424.90000000,0.00892200,0.11900000,47617.03000000,0.24030000,0.00000504,3573.65000000,0.07504600
423.50000000,0.00893100,0.11940000,47410.09000000,0.23930000,0.00000505,3547.54000000,0.07483700
423.90000000,0.00892800,0.11890000,47479.17000000,0.23950000,0.00000505,3564.82000000,0.07508700
422.90000000,0.00891200,0.11890000,47461.69000000,0.23930000,0.00000504,3559.89000000,0.07501100
424.20000000,0.00891300,0.11870000,47596.75000000,0.23990000,0.00000504,3573.89000000,0.07508900
424.40000000,0.00890800,0.11850000,47668.15000000,0.23980000,0.00000504,3583.24000000,0.07516500
424.80000000,0.00890700,0.11860000,47700.46000000,0.24010000,0.00000504,3582.25000000,0.07508100
424.50000000,0.00890900,0.11870000,47669.26000000,0.24030000,0.00000504,3578.69000000,0.07507400
424.80000000,0.00890600,0.11850000,47710.83000000,0.24080000,0.00000504,3584.90000000,0.07513300
423.40000000,0.00892600,0.11880000,47446.60000000,0.23950000,0.00000504,3563.85000000,0.07511700
424.30000000,0.00892900,0.11880000,47523.88000000,0.23930000,0.00000503,3570.00000000,0.07512000
420.80000000,0.00888900,0.11890000,47361.16000000,0.23730000,0.00000501,3545.32000000,0.07484600
419.60000000,0.00885000,0.11870000,47411.21000000,0.23710000,0.00000500,3537.19000000,0.07460300
416.70000000,0.00884200,0.11910000,47156.00000000,0.23510000,0.00000498,3498.57000000,0.07417500
416.70000000,0.00881400,0.11870000,47271.85000000,0.23550000,0.00000498,3512.73000000,0.07431200
419.30000000,0.00881800,0.11860000,47534.87000000,0.23660000,0.00000498,3537.74000000,0.07442400
420.60000000,0.00884100,0.11860000,47570.02000000,0.23740000,0.00000498,3541.62000000,0.07444700
422.30000000,0.00885900,0.11860000,47673.93000000,0.23890000,0.00000501,3558.75000000,0.07463800
421.70000000,0.00885000,0.11860000,47649.08000000,0.23950000,0.00000503,3550.72000000,0.07451600
421.50000000,0.00885400,0.11930000,47593.95000000,0.23900000,0.00000502,3536.18000000,0.07430300
421.70000000,0.00885800,0.11890000,47599.99000000,0.23900000,0.00000502,3546.01000000,0.07449400
422.40000000,0.00886600,0.11880000,47645.60000000,0.23990000,0.00000504,3554.21000000,0.07459800
423.20000000,0.00886700,0.11870000,47731.96000000,0.23990000,0.00000502,3565.85000000,0.07471100
423.50000000,0.00886100,0.11880000,47796.50000000,0.23990000,0.00000501,3567.14000000,0.07464400
424.00000000,0.00887000,0.11890000,47813.43000000,0.24040000,0.00000503,3562.92000000,0.07451500
424.20000000,0.00888600,0.11880000,47750.76000000,0.24200000,0.00000507,3568.69000000,0.07472800
424.40000000,0.00887000,0.11850000,47850.40000000,0.24150000,0.00000504,3581.11000000,0.07483400
423.80000000,0.00888200,0.11890000,47710.45000000,0.24030000,0.00000504,3564.35000000,0.07470000
422.90000000,0.00886700,0.11880000,47688.34000000,0.23980000,0.00000503,3559.30000000,0.07463000
420.60000000,0.00885100,0.11900000,47506.92000000,0.23910000,0.00000503,3534.35000000,0.07440400
421.60000000,0.00885100,0.11890000,47624.83000000,0.23980000,0.00000503,3544.64000000,0.07442300
423.90000000,0.00883700,0.11870000,47965.10000000,0.24090000,0.00000503,3566.98000000,0.07437600
424.70000000,0.00884800,0.11860000,48001.16000000,0.24150000,0.00000503,3579.18000000,0.07455900
425.50000000,0.00885800,0.11860000,48037.15000000,0.24130000,0.00000503,3588.63000000,0.07470700
424.10000000,0.00884700,0.11860000,47931.99000000,0.24050000,0.00000501,3574.14000000,0.07457000
422.10000000,0.00882400,0.11850000,47825.52000000,0.23980000,0.00000502,3562.65000000,0.07448500
420.90000000,0.00880600,0.11810000,47801.41000000,0.23970000,0.00000501,3562.48000000,0.07453100
419.50000000,0.00878600,0.11790000,47753.07000000,0.23950000,0.00000501,3558.89000000,0.07451800
419.80000000,0.00877900,0.11800000,47827.90000000,0.24030000,0.00000503,3558.94000000,0.07440300
421.40000000,0.00878000,0.11770000,47993.92000000,0.24360000,0.00000507,3579.75000000,0.07460900
421.30000000,0.00878200,0.11790000,47981.83000000,0.24520000,0.00000511,3572.62000000,0.07444800
421.40000000,0.00879900,0.11820000,47910.64000000,0.25130000,0.00000524,3563.84000000,0.07438400
420.90000000,0.00879200,0.11820000,47869.21000000,0.25310000,0.00000529,3558.16000000,0.07432800
420.20000000,0.00876300,0.11810000,47957.34000000,0.25030000,0.00000522,3559.58000000,0.07422200
421.50000000,0.00878400,0.11810000,47987.46000000,0.25120000,0.00000524,3566.33000000,0.07430900
422.50000000,0.00878500,0.11820000,48087.43000000,0.25160000,0.00000523,3578.28000000,0.07441200
422.40000000,0.00879300,0.11840000,48026.67000000,0.25460000,0.00000531,3565.88000000,0.07424500
422.00000000,0.00878900,0.11850000,48010.67000000,0.25970000,0.00000541,3558.25000000,0.07411500
422.40000000,0.00879600,0.11890000,48031.02000000,0.25660000,0.00000534,3554.11000000,0.07400200
423.10000000,0.00880900,0.11890000,48056.64000000,0.25670000,0.00000534,3562.35000000,0.07413000
421.20000000,0.00879300,0.11870000,47909.58000000,0.25430000,0.00000530,3550.41000000,0.07410700
420.50000000,0.00878400,0.11840000,47876.05000000,0.25310000,0.00000528,3548.33000000,0.07411300
419.90000000,0.00876600,0.11840000,47894.77000000,0.25380000,0.00000530,3545.24000000,0.07402300
421.20000000,0.00876400,0.11810000,48067.18000000,0.25430000,0.00000529,3566.32000000,0.07417800
421.30000000,0.00877000,0.11830000,48038.65000000,0.25490000,0.00000531,3561.01000000,0.07412800
419.80000000,0.00876000,0.11840000,47914.44000000,0.25390000,0.00000530,3548.13000000,0.07405600
418.40000000,0.00874400,0.11820000,47854.98000000,0.25280000,0.00000529,3537.81000000,0.07392700
417.50000000,0.00874700,0.11850000,47731.78000000,0.25190000,0.00000527,3520.76000000,0.07377200
419.40000000,0.00876200,0.11870000,47868.99000000,0.25230000,0.00000527,3532.18000000,0.07378800
420.10000000,0.00876300,0.11900000,47938.62000000,0.25270000,0.00000528,3531.61000000,0.07366300
419.00000000,0.00876300,0.11920000,47830.65000000,0.25180000,0.00000526,3517.03000000,0.07353400
421.10000000,0.00878500,0.11910000,47930.27000000,0.25350000,0.00000529,3532.20000000,0.07369100
419.30000000,0.00877000,0.11930000,47810.20000000,0.25170000,0.00000526,3514.22000000,0.07349800
419.70000000,0.00876200,0.11900000,47902.64000000,0.25190000,0.00000526,3527.53000000,0.07364700
417.20000000,0.00873200,0.11900000,47760.64000000,0.24960000,0.00000523,3505.65000000,0.07339600
416.70000000,0.00873000,0.11880000,47733.33000000,0.24870000,0.00000521,3507.13000000,0.07346700
414.30000000,0.00869400,0.11820000,47657.20000000,0.24360000,0.00000511,3504.65000000,0.07353600
411.70000000,0.00865000,0.11870000,47591.22000000,0.24410000,0.00000513,3472.83000000,0.07296800
409.70000000,0.00862800,0.11840000,47505.44000000,0.24260000,0.00000511,3457.96000000,0.07278600
409.90000000,0.00863300,0.11830000,47469.38000000,0.24250000,0.00000510,3461.25000000,0.07292800
410.30000000,0.00862900,0.11850000,47541.60000000,0.24260000,0.00000510,3462.24000000,0.07282100
411.50000000,0.00863800,0.11870000,47645.00000000,0.24330000,0.00000511,3468.37000000,0.07280400
409.40000000,0.00861500,0.11850000,47531.86000000,0.24210000,0.00000510,3453.00000000,0.07265000
407.90000000,0.00860400,0.11830000,47411.48000000,0.24050000,0.00000508,3449.80000000,0.07276300
407.20000000,0.00860200,0.11890000,47351.22000000,0.24010000,0.00000508,3424.81000000,0.07232600
409.90000000,0.00863400,0.11900000,47496.37000000,0.24170000,0.00000508,3445.14000000,0.07253700
409.80000000,0.00862600,0.11890000,47486.37000000,0.24200000,0.00000510,3448.92000000,0.07262900
410.10000000,0.00863900,0.11870000,47466.03000000,0.24250000,0.00000511,3455.04000000,0.07280500
409.20000000,0.00863300,0.11860000,47397.92000000,0.24170000,0.00000509,3449.61000000,0.07278400
407.60000000,0.00863200,0.11840000,47202.00000000,0.23980000,0.00000509,3440.73000000,0.07289300
409.40000000,0.00865700,0.11850000,47310.74000000,0.24150000,0.00000511,3455.97000000,0.07306000
408.80000000,0.00865200,0.11830000,47247.57000000,0.24050000,0.00000509,3450.01000000,0.07303200
411.70000000,0.00867100,0.11860000,47474.97000000,0.24250000,0.00000510,3472.01000000,0.07311800
412.30000000,0.00868600,0.11870000,47461.36000000,0.24410000,0.00000514,3473.91000000,0.07320000
410.70000000,0.00866900,0.11870000,47371.61000000,0.24270000,0.00000513,3461.70000000,0.07307700
